Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2004-08-19,2.484365940093994,2.5764703120685986,2.3759195065357432,2.4759468785637146,897427216
2004-08-20,2.681698799133301,2.7007633916405718,2.4883272616158054,2.5009541945382723,458857488
2004-08-23,2.708686113357544,2.8097046474911545,2.7000205627511846,2.7421113618796227,366857939
2004-08-24,2.5965259075164795,2.763156572795127,2.564338321983224,2.7542435834678933,306396159
2004-08-25,2.6245036125183105,2.6740232462171876,2.572013535527749,2.5987536874066035,184645512
2004-08-26,2.6717944145202637,2.672784641290399,2.5913258094246707,2.5985060200520667,142572401
2004-08-27,2.6282176971435547,2.6893740392176317,2.6168284296389035,2.676498720452853,124826132
2004-08-30,2.5257136821746826,2.611876683558067,2.5257136821746826,2.606676452461377,104429967
2004-08-31,2.5346267223358154,2.5678042938447003,2.529427439659292,2.532893944123295,98825037
2004-09-01,2.4821367263793945,2.5494823351983573,2.467776068748134,2.542797238250835,183633734
2004-09-02,2.513333320617676,2.5346267499523027,2.449701418824506,2.4558916392933487,303810504
2004-09-03,2.476194143295288,2.5190286814604987,2.4591107163056503,2.499468976426108,103538639
2004-09-07,2.5150671005249023,2.52546637822224,2.466291200798872,2.5009541167346323,117506800
2004-09-08,2.5328941345214844,2.5509687356975568,2.4883270565845637,2.494268654214846,100186120
2004-09-09,2.5331413745880127,2.543044589553373,2.500706354694645,2.538588095417013,81620792
2004-09-10,2.607914924621582,2.6383690177906622,2.508134058970616,2.5155619443800856,174804764
2004-09-13,2.6616430282592773,2.684174125747335,2.6358931009830213,2.640102157621606,157628624
2004-09-14,2.7604334354400635,2.773060366139897,2.644063077079187,2.660404898382467,217608605
2004-09-15,2.7730605602264404,2.8282743522099554,2.728493483342906,2.7374074201410687,215279909
2004-09-16,2.821836233139038,2.8671458579944917,2.7643947910327524,2.7814782156449143,186207345
2004-09-17,2.9089903831481934,2.9089903831481934,2.811437406306183,2.8329782746106806,190350817
2004-09-20,2.9552903175354004,3.010751548991273,2.8911635353005254,2.8956200297838026,213585582
2004-09-21,2.9176559448242188,2.9815352873996597,2.9094855076183386,2.9664320779166586,145262446
2004-09-22,2.931025266647339,2.962965410196633,2.89215329924145,2.9067616315567317,152344894
2004-09-23,2.9914395809173584,3.0362540979399864,2.8973528672490714,2.9424160075131156,171524515
2004-09-24,2.9669270515441895,3.0726495129455382,2.9651942733235925,2.9944095161276016,183336625
2004-09-27,2.9280550479888916,2.992924376452029,2.916665782007037,2.960241681528946,141994242
2004-09-28,3.140986442565918,3.1543559257072684,2.9763362413687715,3.0033238308820787,340190355
2004-09-29,3.245471715927124,3.3430237521598127,3.1253883459210403,3.137025288612251,613229953
2004-09-30,3.208827257156372,3.2756779928957096,3.1939714854343504,3.2162551430173827,276468402
2004-10-01,3.2826106548309326,3.3237112268615765,3.1914950999975775,3.238538454536432,303934969
2004-10-04,3.3440136909484863,3.3888284455922393,3.3185114400987694,3.348718808828306,261693228
2004-10-05,3.4259674549102783,3.429928835930762,3.2741925710039115,3.3341105327740657,300887589
2004-10-06,3.3940281867980957,3.427948547996708,3.367288272942747,3.4056651284440846,268900140
2004-10-07,3.437851667404175,3.4633541526505334,3.3809050996898606,3.390066711265943,283643194
2004-10-08,3.4101216793060303,3.4584026989821943,3.392542191942092,3.4346339389409404,222442656
2004-10-11,3.348966121673584,3.4381005142230996,3.314054821419778,3.392047148264627,210437827
2004-10-12,3.4019510746002197,3.4071501202755123,3.3029127622300636,3.3286626855247454,234419380
2004-10-13,3.4886090755462646,3.5542221436077517,3.468306820391979,3.548526799323868,397203256
2004-10-14,3.5158443450927734,3.525253395791976,3.43067275260393,3.4913330321060285,209835578
2004-10-15,3.568086862564087,3.602503286502034,3.5146065587585764,3.5883900664551165,265150137
2004-10-18,3.693122625350952,3.6941126151306762,3.496284595185821,3.545555843770345,282061287
2004-10-19,3.6629161834716797,3.7733437715605844,3.648308086820195,3.7263004150251224,363918964
2004-10-20,3.4784576892852783,3.6889135906345176,3.4564217064482166,3.665143881371502,456613107
2004-10-21,3.6985690593719482,3.7171385358444513,3.506435924937343,3.5752668728790584,585767401
2004-10-22,4.269276142120361,4.4609141925331555,4.062533932397497,4.222480456981978,1481207196
2004-10-25,4.639924049377441,4.813983528865633,4.272245624547061,4.367569994183461,1315480331
2004-10-26,4.501271724700928,4.769664415169078,4.45670441040575,4.613679763174975,895628499
2004-10-27,4.604518890380859,4.692414432512292,4.500528963740304,4.524050285971835,536262538
2004-10-28,4.78600549697876,4.812992850889049,4.595357686067778,4.622097601783326,596097978
2004-10-29,4.7201457023620605,4.950655711880344,4.719155001543013,4.924410672527124,849672890
2004-11-01,4.8535990715026855,4.894204534884146,4.7357445368244635,4.792196000011892,490828877
2004-11-02,4.824878215789795,4.933324399385318,4.786996472594499,4.921687694423842,455553149
2004-11-03,4.745647430419922,4.99150903393612,4.722868896127925,4.90683208192827,557630330
2004-11-04,4.573073863983154,4.714203219616208,4.539648852032323,4.66567452391762,578544429
2004-11-05,4.193016052246094,4.513651393350416,4.173209146267772,4.505728630959087,796297573
2004-11-08,4.27224588394165,4.343801973094828,4.194253557881547,4.232136723102093,449349985
2004-11-09,4.176922798156738,4.33785905297642,4.091997465435572,4.310623788872672,444226854
2004-11-10,4.156124114990234,4.271503300583086,4.118242374212118,4.22569832419375,427355853
2004-11-11,4.531477928161621,4.5495522912030895,4.14894372808746,4.1875692059902665,601666773
2004-11-12,4.506223678588867,4.699347773994748,4.39233052824385,4.586197412278365,672354740
